nombre_sensor,fecha_hora,valor_medicion
TEMP_AMB_2M,2026-05-31 02:00:00+00:00,6.28
TEMP_AMB_40CM,2026-05-31 02:00:00+00:00,6.61
TEMP_SUELO_01,2026-05-31 02:00:00+00:00,13.58
TEMP_SUELO_02,2026-05-31 02:00:00+00:00,11.5
HUM_AMB_2M,2026-05-31 01:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-31 01:00:00+00:00,96.66
HUM_SUELO_01,2026-05-31 01:00:00+00:00,65.68
HUM_SUELO_02,2026-05-31 01:00:00+00:00,46.48
HUM_SUELO_03,2026-05-31 01:00:00+00:00,49.44
HUM_SUELO_04,2026-05-31 01:00:00+00:00,52.04
LUZ,2026-05-31 01:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-31 01:00:00+00:00,6.85
TEMP_AMB_40CM,2026-05-31 01:00:00+00:00,7.16
TEMP_SUELO_01,2026-05-31 01:00:00+00:00,14.09
TEMP_SUELO_02,2026-05-31 01:00:00+00:00,12.04
HUM_AMB_2M,2026-05-31 00:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-31 00:00:00+00:00,96.18
HUM_SUELO_01,2026-05-31 00:00:00+00:00,65.96
HUM_SUELO_02,2026-05-31 00:00:00+00:00,47.04
HUM_SUELO_03,2026-05-31 00:00:00+00:00,49.92
HUM_SUELO_04,2026-05-31 00:00:00+00:00,52.54
LUZ,2026-05-31 00:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-31 00:00:00+00:00,7.49
TEMP_AMB_40CM,2026-05-31 00:00:00+00:00,7.85
TEMP_SUELO_01,2026-05-31 00:00:00+00:00,14.59
TEMP_SUELO_02,2026-05-31 00:00:00+00:00,12.67
HUM_AMB_2M,2026-05-30 23:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-30 23:00:00+00:00,95.51
HUM_SUELO_01,2026-05-30 23:00:00+00:00,66.52
HUM_SUELO_02,2026-05-30 23:00:00+00:00,47.4
HUM_SUELO_03,2026-05-30 23:00:00+00:00,50.24
HUM_SUELO_04,2026-05-30 23:00:00+00:00,53.0
LUZ,2026-05-30 23:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 23:00:00+00:00,8.51
TEMP_AMB_40CM,2026-05-30 23:00:00+00:00,8.82
TEMP_SUELO_01,2026-05-30 23:00:00+00:00,15.07
TEMP_SUELO_02,2026-05-30 23:00:00+00:00,13.33
HUM_AMB_2M,2026-05-30 22:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-30 22:00:00+00:00,94.36
HUM_SUELO_01,2026-05-30 22:00:00+00:00,67.16
HUM_SUELO_02,2026-05-30 22:00:00+00:00,47.84
HUM_SUELO_03,2026-05-30 22:00:00+00:00,50.92
HUM_SUELO_04,2026-05-30 22:00:00+00:00,53.36
LUZ,2026-05-30 22:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 22:00:00+00:00,9.82
TEMP_AMB_40CM,2026-05-30 22:00:00+00:00,10.23
TEMP_SUELO_01,2026-05-30 22:00:00+00:00,15.59
TEMP_SUELO_02,2026-05-30 22:00:00+00:00,14.04
HUM_AMB_2M,2026-05-30 21:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-30 21:00:00+00:00,93.29
HUM_SUELO_01,2026-05-30 21:00:00+00:00,68.08
HUM_SUELO_02,2026-05-30 21:00:00+00:00,48.72
HUM_SUELO_03,2026-05-30 21:00:00+00:00,51.52
HUM_SUELO_04,2026-05-30 21:00:00+00:00,54.2
LUZ,2026-05-30 21:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 21:00:00+00:00,12.08
TEMP_AMB_40CM,2026-05-30 21:00:00+00:00,12.48
TEMP_SUELO_01,2026-05-30 21:00:00+00:00,16.01
TEMP_SUELO_02,2026-05-30 21:00:00+00:00,14.75
HUM_AMB_2M,2026-05-30 20:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-30 20:00:00+00:00,91.87
HUM_SUELO_01,2026-05-30 20:00:00+00:00,68.68
HUM_SUELO_02,2026-05-30 20:00:00+00:00,49.0
HUM_SUELO_03,2026-05-30 20:00:00+00:00,51.96
HUM_SUELO_04,2026-05-30 20:00:00+00:00,54.88
LUZ,2026-05-30 20:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 20:00:00+00:00,13.37
TEMP_AMB_40CM,2026-05-30 20:00:00+00:00,13.73
TEMP_SUELO_01,2026-05-30 20:00:00+00:00,16.39
TEMP_SUELO_02,2026-05-30 20:00:00+00:00,15.38
HUM_AMB_2M,2026-05-30 19:00:00+00:00,99.51
HUM_AMB_40CM,2026-05-30 19:00:00+00:00,90.91
HUM_SUELO_01,2026-05-30 19:00:00+00:00,69.16
HUM_SUELO_02,2026-05-30 19:00:00+00:00,49.6
HUM_SUELO_03,2026-05-30 19:00:00+00:00,52.52
HUM_SUELO_04,2026-05-30 19:00:00+00:00,55.2
LUZ,2026-05-30 19:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 19:00:00+00:00,14.29
TEMP_AMB_40CM,2026-05-30 19:00:00+00:00,14.76
TEMP_SUELO_01,2026-05-30 19:00:00+00:00,16.75
TEMP_SUELO_02,2026-05-30 19:00:00+00:00,16.24
HUM_AMB_2M,2026-05-30 18:00:00+00:00,94.44
HUM_AMB_40CM,2026-05-30 18:00:00+00:00,85.63
HUM_SUELO_01,2026-05-30 18:00:00+00:00,70.56
HUM_SUELO_02,2026-05-30 18:00:00+00:00,50.68
HUM_SUELO_03,2026-05-30 18:00:00+00:00,53.52
HUM_SUELO_04,2026-05-30 18:00:00+00:00,56.52
LUZ,2026-05-30 18:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 18:00:00+00:00,17.96
TEMP_AMB_40CM,2026-05-30 18:00:00+00:00,18.45
TEMP_SUELO_01,2026-05-30 18:00:00+00:00,16.79
TEMP_SUELO_02,2026-05-30 18:00:00+00:00,17.21
HUM_AMB_2M,2026-05-30 17:00:00+00:00,84.36
HUM_AMB_40CM,2026-05-30 17:00:00+00:00,75.56
HUM_SUELO_01,2026-05-30 17:00:00+00:00,71.42
HUM_SUELO_02,2026-05-30 17:00:00+00:00,51.73
HUM_SUELO_03,2026-05-30 17:00:00+00:00,54.65
HUM_SUELO_04,2026-05-30 17:00:00+00:00,57.81
LUZ,2026-05-30 17:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 17:00:00+00:00,25.01
TEMP_AMB_40CM,2026-05-30 17:00:00+00:00,26.55
TEMP_SUELO_01,2026-05-30 17:00:00+00:00,16.41
TEMP_SUELO_02,2026-05-30 17:00:00+00:00,17.83
HUM_AMB_2M,2026-05-30 16:00:00+00:00,80.11
HUM_AMB_40CM,2026-05-30 16:00:00+00:00,69.56
HUM_SUELO_01,2026-05-30 16:00:00+00:00,71.04
HUM_SUELO_02,2026-05-30 16:00:00+00:00,51.84
HUM_SUELO_03,2026-05-30 16:00:00+00:00,54.96
HUM_SUELO_04,2026-05-30 16:00:00+00:00,57.96
LUZ,2026-05-30 16:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 16:00:00+00:00,28.88
TEMP_AMB_40CM,2026-05-30 16:00:00+00:00,31.08
TEMP_SUELO_01,2026-05-30 16:00:00+00:00,15.66
TEMP_SUELO_02,2026-05-30 16:00:00+00:00,17.03
HUM_AMB_2M,2026-05-30 15:00:00+00:00,78.38
HUM_AMB_40CM,2026-05-30 15:00:00+00:00,70.7
HUM_SUELO_01,2026-05-30 15:00:00+00:00,70.84
HUM_SUELO_02,2026-05-30 15:00:00+00:00,51.24
HUM_SUELO_03,2026-05-30 15:00:00+00:00,54.84
HUM_SUELO_04,2026-05-30 15:00:00+00:00,57.76
LUZ,2026-05-30 15:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 15:00:00+00:00,30.32
TEMP_AMB_40CM,2026-05-30 15:00:00+00:00,31.94
TEMP_SUELO_01,2026-05-30 15:00:00+00:00,14.75
TEMP_SUELO_02,2026-05-30 15:00:00+00:00,15.68
HUM_AMB_2M,2026-05-30 14:00:00+00:00,78.86
HUM_AMB_40CM,2026-05-30 14:00:00+00:00,73.96
HUM_SUELO_01,2026-05-30 14:00:00+00:00,69.6
HUM_SUELO_02,2026-05-30 14:00:00+00:00,50.84
HUM_SUELO_03,2026-05-30 14:00:00+00:00,54.0
HUM_SUELO_04,2026-05-30 14:00:00+00:00,57.0
LUZ,2026-05-30 14:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 14:00:00+00:00,29.61
TEMP_AMB_40CM,2026-05-30 14:00:00+00:00,30.05
TEMP_SUELO_01,2026-05-30 14:00:00+00:00,13.75
TEMP_SUELO_02,2026-05-30 14:00:00+00:00,14.25
HUM_AMB_2M,2026-05-30 13:00:00+00:00,73.69
HUM_AMB_40CM,2026-05-30 13:00:00+00:00,67.98
HUM_SUELO_01,2026-05-30 13:00:00+00:00,67.64
HUM_SUELO_02,2026-05-30 13:00:00+00:00,49.36
HUM_SUELO_03,2026-05-30 13:00:00+00:00,52.8
HUM_SUELO_04,2026-05-30 13:00:00+00:00,55.64
LUZ,2026-05-30 13:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 13:00:00+00:00,31.14
TEMP_AMB_40CM,2026-05-30 13:00:00+00:00,31.97
TEMP_SUELO_01,2026-05-30 13:00:00+00:00,12.84
TEMP_SUELO_02,2026-05-30 13:00:00+00:00,12.87
HUM_AMB_2M,2026-05-30 12:00:00+00:00,76.36
HUM_AMB_40CM,2026-05-30 12:00:00+00:00,73.94
HUM_SUELO_01,2026-05-30 12:00:00+00:00,65.56
HUM_SUELO_02,2026-05-30 12:00:00+00:00,47.6
HUM_SUELO_03,2026-05-30 12:00:00+00:00,50.8
HUM_SUELO_04,2026-05-30 12:00:00+00:00,53.8
LUZ,2026-05-30 12:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 12:00:00+00:00,27.67
TEMP_AMB_40CM,2026-05-30 12:00:00+00:00,27.79
TEMP_SUELO_01,2026-05-30 12:00:00+00:00,12.0
TEMP_SUELO_02,2026-05-30 12:00:00+00:00,11.59
HUM_AMB_2M,2026-05-30 11:00:00+00:00,82.66
HUM_AMB_40CM,2026-05-30 11:00:00+00:00,86.85
HUM_SUELO_01,2026-05-30 11:00:00+00:00,62.88
HUM_SUELO_02,2026-05-30 11:00:00+00:00,45.28
HUM_SUELO_03,2026-05-30 11:00:00+00:00,48.44
HUM_SUELO_04,2026-05-30 11:00:00+00:00,51.6
LUZ,2026-05-30 11:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 11:00:00+00:00,23.37
TEMP_AMB_40CM,2026-05-30 11:00:00+00:00,23.43
TEMP_SUELO_01,2026-05-30 11:00:00+00:00,11.46
TEMP_SUELO_02,2026-05-30 11:00:00+00:00,10.58
HUM_AMB_2M,2026-05-30 10:00:00+00:00,98.42
HUM_AMB_40CM,2026-05-30 10:00:00+00:00,94.76
HUM_SUELO_01,2026-05-30 10:00:00+00:00,62.0
HUM_SUELO_02,2026-05-30 10:00:00+00:00,45.0
HUM_SUELO_03,2026-05-30 10:00:00+00:00,48.12
HUM_SUELO_04,2026-05-30 10:00:00+00:00,51.04
LUZ,2026-05-30 10:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 10:00:00+00:00,16.63
TEMP_AMB_40CM,2026-05-30 10:00:00+00:00,16.9
TEMP_SUELO_01,2026-05-30 10:00:00+00:00,11.24
TEMP_SUELO_02,2026-05-30 10:00:00+00:00,9.85
HUM_AMB_2M,2026-05-30 09:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-30 09:00:00+00:00,98.64
HUM_SUELO_01,2026-05-30 09:00:00+00:00,61.72
HUM_SUELO_02,2026-05-30 09:00:00+00:00,45.36
HUM_SUELO_03,2026-05-30 09:00:00+00:00,48.36
HUM_SUELO_04,2026-05-30 09:00:00+00:00,50.88
LUZ,2026-05-30 09:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 09:00:00+00:00,7.5
TEMP_AMB_40CM,2026-05-30 09:00:00+00:00,7.89
TEMP_SUELO_01,2026-05-30 09:00:00+00:00,11.32
TEMP_SUELO_02,2026-05-30 09:00:00+00:00,9.6
HUM_AMB_2M,2026-05-30 08:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-30 08:00:00+00:00,98.21
HUM_SUELO_01,2026-05-30 08:00:00+00:00,61.92
HUM_SUELO_02,2026-05-30 08:00:00+00:00,45.52
HUM_SUELO_03,2026-05-30 08:00:00+00:00,48.6
HUM_SUELO_04,2026-05-30 08:00:00+00:00,51.0
LUZ,2026-05-30 08:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 08:00:00+00:00,5.94
TEMP_AMB_40CM,2026-05-30 08:00:00+00:00,6.23
TEMP_SUELO_01,2026-05-30 08:00:00+00:00,11.57
TEMP_SUELO_02,2026-05-30 08:00:00+00:00,9.9
HUM_AMB_2M,2026-05-30 07:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-30 07:00:00+00:00,98.04
HUM_SUELO_01,2026-05-30 07:00:00+00:00,62.08
HUM_SUELO_02,2026-05-30 07:00:00+00:00,45.64
HUM_SUELO_03,2026-05-30 07:00:00+00:00,48.92
HUM_SUELO_04,2026-05-30 07:00:00+00:00,51.04
LUZ,2026-05-30 07:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 07:00:00+00:00,6.72
TEMP_AMB_40CM,2026-05-30 07:00:00+00:00,6.98
TEMP_SUELO_01,2026-05-30 07:00:00+00:00,11.85
TEMP_SUELO_02,2026-05-30 07:00:00+00:00,10.23
HUM_AMB_2M,2026-05-30 06:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-30 06:00:00+00:00,97.85
HUM_SUELO_01,2026-05-30 06:00:00+00:00,62.92
HUM_SUELO_02,2026-05-30 06:00:00+00:00,45.96
HUM_SUELO_03,2026-05-30 06:00:00+00:00,49.0
HUM_SUELO_04,2026-05-30 06:00:00+00:00,51.92
LUZ,2026-05-30 06:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 06:00:00+00:00,7.44
TEMP_AMB_40CM,2026-05-30 06:00:00+00:00,7.7
TEMP_SUELO_01,2026-05-30 06:00:00+00:00,12.09
TEMP_SUELO_02,2026-05-30 06:00:00+00:00,10.52
HUM_AMB_2M,2026-05-30 05:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-30 05:00:00+00:00,97.62
HUM_SUELO_01,2026-05-30 05:00:00+00:00,62.96
HUM_SUELO_02,2026-05-30 05:00:00+00:00,46.12
HUM_SUELO_03,2026-05-30 05:00:00+00:00,49.08
HUM_SUELO_04,2026-05-30 05:00:00+00:00,52.0
LUZ,2026-05-30 05:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 05:00:00+00:00,8.15
TEMP_AMB_40CM,2026-05-30 05:00:00+00:00,8.4
TEMP_SUELO_01,2026-05-30 05:00:00+00:00,12.35
TEMP_SUELO_02,2026-05-30 05:00:00+00:00,10.75
HUM_AMB_2M,2026-05-30 04:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-30 04:00:00+00:00,97.54
HUM_SUELO_01,2026-05-30 04:00:00+00:00,63.0
HUM_SUELO_02,2026-05-30 04:00:00+00:00,46.08
HUM_SUELO_03,2026-05-30 04:00:00+00:00,49.0
HUM_SUELO_04,2026-05-30 04:00:00+00:00,52.0
LUZ,2026-05-30 04:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 04:00:00+00:00,8.02
TEMP_AMB_40CM,2026-05-30 04:00:00+00:00,8.24
TEMP_SUELO_01,2026-05-30 04:00:00+00:00,12.61
TEMP_SUELO_02,2026-05-30 04:00:00+00:00,10.97
HUM_AMB_2M,2026-05-30 03:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-30 03:00:00+00:00,97.41
HUM_SUELO_01,2026-05-30 03:00:00+00:00,63.36
HUM_SUELO_02,2026-05-30 03:00:00+00:00,46.2
HUM_SUELO_03,2026-05-30 03:00:00+00:00,49.44
HUM_SUELO_04,2026-05-30 03:00:00+00:00,52.0
LUZ,2026-05-30 03:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 03:00:00+00:00,7.34
TEMP_AMB_40CM,2026-05-30 03:00:00+00:00,7.62
TEMP_SUELO_01,2026-05-30 03:00:00+00:00,12.95
TEMP_SUELO_02,2026-05-30 03:00:00+00:00,11.34
HUM_AMB_2M,2026-05-30 02:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-30 02:00:00+00:00,97.12
HUM_SUELO_01,2026-05-30 02:00:00+00:00,63.85
HUM_SUELO_02,2026-05-30 02:00:00+00:00,46.73
HUM_SUELO_03,2026-05-30 02:00:00+00:00,50.0
HUM_SUELO_04,2026-05-30 02:00:00+00:00,52.54
LUZ,2026-05-30 02:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 02:00:00+00:00,7.66
TEMP_AMB_40CM,2026-05-30 02:00:00+00:00,8.0
TEMP_SUELO_01,2026-05-30 02:00:00+00:00,13.34
TEMP_SUELO_02,2026-05-30 02:00:00+00:00,11.77
HUM_AMB_2M,2026-05-30 01:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-30 01:00:00+00:00,96.75
HUM_SUELO_01,2026-05-30 01:00:00+00:00,64.0
HUM_SUELO_02,2026-05-30 01:00:00+00:00,47.04
HUM_SUELO_03,2026-05-30 01:00:00+00:00,50.0
HUM_SUELO_04,2026-05-30 01:00:00+00:00,52.84
LUZ,2026-05-30 01:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 01:00:00+00:00,8.52
TEMP_AMB_40CM,2026-05-30 01:00:00+00:00,8.84
TEMP_SUELO_01,2026-05-30 01:00:00+00:00,13.67
TEMP_SUELO_02,2026-05-30 01:00:00+00:00,12.22
HUM_AMB_2M,2026-05-30 00:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-30 00:00:00+00:00,95.74
HUM_SUELO_01,2026-05-30 00:00:00+00:00,64.24
HUM_SUELO_02,2026-05-30 00:00:00+00:00,47.04
HUM_SUELO_03,2026-05-30 00:00:00+00:00,50.04
HUM_SUELO_04,2026-05-30 00:00:00+00:00,52.96
LUZ,2026-05-30 00:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-30 00:00:00+00:00,9.21
TEMP_AMB_40CM,2026-05-30 00:00:00+00:00,9.57
TEMP_SUELO_01,2026-05-30 00:00:00+00:00,14.05
TEMP_SUELO_02,2026-05-30 00:00:00+00:00,12.67
HUM_AMB_2M,2026-05-29 23:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-29 23:00:00+00:00,94.74
HUM_SUELO_01,2026-05-29 23:00:00+00:00,65.04
HUM_SUELO_02,2026-05-29 23:00:00+00:00,47.56
HUM_SUELO_03,2026-05-29 23:00:00+00:00,50.88
HUM_SUELO_04,2026-05-29 23:00:00+00:00,53.0
LUZ,2026-05-29 23:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-29 23:00:00+00:00,10.0
TEMP_AMB_40CM,2026-05-29 23:00:00+00:00,10.35
TEMP_SUELO_01,2026-05-29 23:00:00+00:00,14.37
TEMP_SUELO_02,2026-05-29 23:00:00+00:00,13.15
HUM_AMB_2M,2026-05-29 22:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-29 22:00:00+00:00,93.65
HUM_SUELO_01,2026-05-29 22:00:00+00:00,66.24
HUM_SUELO_02,2026-05-29 22:00:00+00:00,48.24
HUM_SUELO_03,2026-05-29 22:00:00+00:00,51.52
HUM_SUELO_04,2026-05-29 22:00:00+00:00,54.08
LUZ,2026-05-29 22:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-29 22:00:00+00:00,11.15
TEMP_AMB_40CM,2026-05-29 22:00:00+00:00,11.54
TEMP_SUELO_01,2026-05-29 22:00:00+00:00,14.66
TEMP_SUELO_02,2026-05-29 22:00:00+00:00,13.68
HUM_AMB_2M,2026-05-29 21:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-29 21:00:00+00:00,92.32
HUM_SUELO_01,2026-05-29 21:00:00+00:00,67.0
HUM_SUELO_02,2026-05-29 21:00:00+00:00,48.12
HUM_SUELO_03,2026-05-29 21:00:00+00:00,51.84
HUM_SUELO_04,2026-05-29 21:00:00+00:00,54.12
LUZ,2026-05-29 21:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-29 21:00:00+00:00,13.21
TEMP_AMB_40CM,2026-05-29 21:00:00+00:00,13.5
TEMP_SUELO_01,2026-05-29 21:00:00+00:00,14.86
TEMP_SUELO_02,2026-05-29 21:00:00+00:00,14.1
HUM_AMB_2M,2026-05-29 20:00:00+00:00,99.98
HUM_AMB_40CM,2026-05-29 20:00:00+00:00,91.42
HUM_SUELO_01,2026-05-29 20:00:00+00:00,67.0
HUM_SUELO_02,2026-05-29 20:00:00+00:00,48.64
HUM_SUELO_03,2026-05-29 20:00:00+00:00,52.0
HUM_SUELO_04,2026-05-29 20:00:00+00:00,54.76
LUZ,2026-05-29 20:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-29 20:00:00+00:00,14.03
TEMP_AMB_40CM,2026-05-29 20:00:00+00:00,14.3
TEMP_SUELO_01,2026-05-29 20:00:00+00:00,15.03
TEMP_SUELO_02,2026-05-29 20:00:00+00:00,14.44
HUM_AMB_2M,2026-05-29 19:00:00+00:00,99.3
HUM_AMB_40CM,2026-05-29 19:00:00+00:00,90.25
HUM_SUELO_01,2026-05-29 19:00:00+00:00,67.88
HUM_SUELO_02,2026-05-29 19:00:00+00:00,49.08
HUM_SUELO_03,2026-05-29 19:00:00+00:00,52.32
HUM_SUELO_04,2026-05-29 19:00:00+00:00,55.04
LUZ,2026-05-29 19:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-29 19:00:00+00:00,15.14
TEMP_AMB_40CM,2026-05-29 19:00:00+00:00,15.4
TEMP_SUELO_01,2026-05-29 19:00:00+00:00,15.18
TEMP_SUELO_02,2026-05-29 19:00:00+00:00,14.87
HUM_AMB_2M,2026-05-29 18:00:00+00:00,97.76
HUM_AMB_40CM,2026-05-29 18:00:00+00:00,89.16
HUM_SUELO_01,2026-05-29 18:00:00+00:00,68.23
HUM_SUELO_02,2026-05-29 18:00:00+00:00,49.38
HUM_SUELO_03,2026-05-29 18:00:00+00:00,52.85
HUM_SUELO_04,2026-05-29 18:00:00+00:00,55.35
LUZ,2026-05-29 18:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-29 18:00:00+00:00,17.08
TEMP_AMB_40CM,2026-05-29 18:00:00+00:00,17.37
TEMP_SUELO_01,2026-05-29 18:00:00+00:00,15.24
TEMP_SUELO_02,2026-05-29 18:00:00+00:00,15.27
HUM_AMB_2M,2026-05-29 17:00:00+00:00,94.91
HUM_AMB_40CM,2026-05-29 17:00:00+00:00,87.07
HUM_SUELO_01,2026-05-29 17:00:00+00:00,68.96
HUM_SUELO_02,2026-05-29 17:00:00+00:00,50.0
HUM_SUELO_03,2026-05-29 17:00:00+00:00,53.0
HUM_SUELO_04,2026-05-29 17:00:00+00:00,56.0
LUZ,2026-05-29 17:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-29 17:00:00+00:00,19.91
TEMP_AMB_40CM,2026-05-29 17:00:00+00:00,20.26
TEMP_SUELO_01,2026-05-29 17:00:00+00:00,14.96
TEMP_SUELO_02,2026-05-29 17:00:00+00:00,15.61
HUM_AMB_2M,2026-05-29 16:00:00+00:00,82.94
HUM_AMB_40CM,2026-05-29 16:00:00+00:00,75.57
HUM_SUELO_01,2026-05-29 16:00:00+00:00,68.76
HUM_SUELO_02,2026-05-29 16:00:00+00:00,49.84
HUM_SUELO_03,2026-05-29 16:00:00+00:00,53.0
HUM_SUELO_04,2026-05-29 16:00:00+00:00,55.96
LUZ,2026-05-29 16:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-29 16:00:00+00:00,26.46
TEMP_AMB_40CM,2026-05-29 16:00:00+00:00,27.55
TEMP_SUELO_01,2026-05-29 16:00:00+00:00,14.41
TEMP_SUELO_02,2026-05-29 16:00:00+00:00,15.29
HUM_AMB_2M,2026-05-29 15:00:00+00:00,80.0
HUM_AMB_40CM,2026-05-29 15:00:00+00:00,73.72
HUM_SUELO_01,2026-05-29 15:00:00+00:00,67.84
HUM_SUELO_02,2026-05-29 15:00:00+00:00,49.04
HUM_SUELO_03,2026-05-29 15:00:00+00:00,52.4
HUM_SUELO_04,2026-05-29 15:00:00+00:00,55.32
LUZ,2026-05-29 15:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-29 15:00:00+00:00,27.87
TEMP_AMB_40CM,2026-05-29 15:00:00+00:00,28.59
TEMP_SUELO_01,2026-05-29 15:00:00+00:00,13.68
TEMP_SUELO_02,2026-05-29 15:00:00+00:00,14.26
HUM_AMB_2M,2026-05-29 14:00:00+00:00,86.11
HUM_AMB_40CM,2026-05-29 14:00:00+00:00,80.31
HUM_SUELO_01,2026-05-29 14:00:00+00:00,66.72
HUM_SUELO_02,2026-05-29 14:00:00+00:00,48.12
HUM_SUELO_03,2026-05-29 14:00:00+00:00,51.68
HUM_SUELO_04,2026-05-29 14:00:00+00:00,54.64
LUZ,2026-05-29 14:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-29 14:00:00+00:00,24.91
TEMP_AMB_40CM,2026-05-29 14:00:00+00:00,25.18
TEMP_SUELO_01,2026-05-29 14:00:00+00:00,13.02
TEMP_SUELO_02,2026-05-29 14:00:00+00:00,13.33
HUM_AMB_2M,2026-05-29 13:00:00+00:00,87.7
HUM_AMB_40CM,2026-05-29 13:00:00+00:00,82.27
HUM_SUELO_01,2026-05-29 13:00:00+00:00,65.96
HUM_SUELO_02,2026-05-29 13:00:00+00:00,47.52
HUM_SUELO_03,2026-05-29 13:00:00+00:00,51.16
HUM_SUELO_04,2026-05-29 13:00:00+00:00,54.04
LUZ,2026-05-29 13:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-29 13:00:00+00:00,24.11
TEMP_AMB_40CM,2026-05-29 13:00:00+00:00,24.28
TEMP_SUELO_01,2026-05-29 13:00:00+00:00,12.46
TEMP_SUELO_02,2026-05-29 13:00:00+00:00,12.46
HUM_AMB_2M,2026-05-29 12:00:00+00:00,92.47
HUM_AMB_40CM,2026-05-29 12:00:00+00:00,86.9
HUM_SUELO_01,2026-05-29 12:00:00+00:00,64.73
HUM_SUELO_02,2026-05-29 12:00:00+00:00,46.46
HUM_SUELO_03,2026-05-29 12:00:00+00:00,50.23
HUM_SUELO_04,2026-05-29 12:00:00+00:00,52.88
LUZ,2026-05-29 12:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-29 12:00:00+00:00,21.52
TEMP_AMB_40CM,2026-05-29 12:00:00+00:00,21.68
TEMP_SUELO_01,2026-05-29 12:00:00+00:00,12.06
TEMP_SUELO_02,2026-05-29 12:00:00+00:00,11.62
HUM_AMB_2M,2026-05-29 11:00:00+00:00,99.43
HUM_AMB_40CM,2026-05-29 11:00:00+00:00,92.08
HUM_SUELO_01,2026-05-29 11:00:00+00:00,64.0
HUM_SUELO_02,2026-05-29 11:00:00+00:00,45.96
HUM_SUELO_03,2026-05-29 11:00:00+00:00,49.64
HUM_SUELO_04,2026-05-29 11:00:00+00:00,52.32
LUZ,2026-05-29 11:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-29 11:00:00+00:00,16.48
TEMP_AMB_40CM,2026-05-29 11:00:00+00:00,16.56
TEMP_SUELO_01,2026-05-29 11:00:00+00:00,11.76
TEMP_SUELO_02,2026-05-29 11:00:00+00:00,11.05
HUM_AMB_2M,2026-05-29 10:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-29 10:00:00+00:00,93.7
HUM_SUELO_01,2026-05-29 10:00:00+00:00,63.44
